2018-02-27, 21:49:35, 805000000, 810000000, 1000000.00, 20, -69.79, -79.34, -71.04, -75.45, -70.08
2018-02-27, 21:49:35, 815000000, 820000000, 1000000.00, 20, -72.13, -70.07, -78.74, -70.02, -79.67
2018-02-27, 21:49:35, 820000000, 825000000, 1000000.00, 20, -71.55, -64.75, -75.53, -66.45, -64.17
2018-02-27, 21:49:35, 830000000, 835000000, 1000000.00, 20, -71.68, -67.53, -65.41, -75.55, -68.33
2018-02-27, 21:49:35, 825000000, 830000000, 1000000.00, 20, -71.50, -61.30, -60.17, -63.10, -66.86
2018-02-27, 21:49:35, 835000000, 840000000, 1000000.00, 20, -53.29, -53.72, -55.16, -64.00, -57.10
2018-02-27, 21:49:35, 840000000, 845000000, 1000000.00, 20, -63.83, -66.56, -74.20, -64.05, -65.48
2018-02-27, 21:49:35, 850000000, 855000000, 1000000.00, 20, -67.06, -70.95, -62.85, -63.72, -65.02
2018-02-27, 21:49:35, 845000000, 850000000, 1000000.00, 20, -71.55, -73.77, -65.92, -63.27, -56.97
2018-02-27, 21:49:35, 855000000, 860000000, 1000000.00, 20, -65.40, -61.95, -61.79, -67.39, -63.66
2018-02-27, 21:49:35, 860000000, 865000000, 1000000.00, 20, -57.45, -58.41, -49.12, -50.31, -59.23
2018-02-27, 21:49:35, 870000000, 875000000, 1000000.00, 20, -61.68, -71.75, -69.28, -66.75, -60.79
2018-02-27, 21:49:35, 865000000, 870000000, 1000000.00, 20, -66.01, -80.07, -69.13, -63.84, -67.98
2018-02-27, 21:49:35, 875000000, 880000000, 1000000.00, 20, -61.42, -70.80, -64.56, -68.48, -69.06
2018-02-27, 21:49:35, 880000000, 885000000, 1000000.00, 20, -60.00, -58.10, -57.83, -60.22, -75.22
2018-02-27, 21:49:35, 890000000, 895000000, 1000000.00, 20, -58.66, -64.31, -64.15, -58.75, -60.60
2018-02-27, 21:49:35, 885000000, 890000000, 1000000.00, 20, -55.87, -57.39, -60.75, -69.85, -62.01
2018-02-27, 21:49:35, 895000000, 900000000, 1000000.00, 20, -64.57, -63.69, -63.18, -58.06, -54.72
2018-02-27, 21:49:35, 900000000, 905000000, 1000000.00, 20, -56.44, -60.75, -61.56, -65.72, -90.80
2018-02-27, 21:49:35, 910000000, 915000000, 1000000.00, 20, -57.97, -60.49, -77.26, -62.25, -65.05
2018-02-27, 21:49:35, 905000000, 910000000, 1000000.00, 20, -65.26, -63.67, -65.88, -66.44, -55.89
2018-02-27, 21:49:35, 915000000, 920000000, 1000000.00, 20, -66.98, -63.38, -66.55, -65.39, -53.96
2018-02-27, 21:49:35, 920000000, 925000000, 1000000.00, 20, -59.34, -62.37, -63.36, -65.03, -64.41
2018-02-27, 21:49:35, 930000000, 935000000, 1000000.00, 20, -60.25, -64.47, -62.25, -65.68, -64.04
2018-02-27, 21:49:35, 925000000, 930000000, 1000000.00, 20, -69.02, -60.04, -57.71, -61.97, -66.52
2018-02-27, 21:49:35, 935000000, 940000000, 1000000.00, 20, -63.41, -68.51, -65.00, -64.58, -58.21
2018-02-27, 21:49:35, 940000000, 945000000, 1000000.00, 20, -59.59, -58.81, -57.83, -79.30, -74.03
2018-02-27, 21:49:35, 950000000, 955000000, 1000000.00, 20, -58.85, -64.46, -70.20, -70.45, -73.93
2018-02-27, 21:49:35, 945000000, 950000000, 1000000.00, 20, -72.75, -66.27, -64.61, -68.00, -63.03
2018-02-27, 21:49:35, 955000000, 960000000, 1000000.00, 20, -63.14, -67.92, -68.19, -68.99, -61.70
2018-02-27, 21:49:35, 960000000, 965000000, 1000000.00, 20, -55.87, -59.51, -66.01, -66.70, -64.65
2018-02-27, 21:49:35, 970000000, 975000000, 1000000.00, 20, -67.67, -64.44, -68.65, -70.56, -71.12
2018-02-27, 21:49:35, 965000000, 970000000, 1000000.00, 20, -70.00, -73.63, -67.99, -61.55, -60.89
2018-02-27, 21:49:35, 975000000, 980000000, 1000000.00, 20, -69.30, -76.23, -68.41, -61.73, -60.58
2018-02-27, 21:49:35, 980000000, 985000000, 1000000.00, 20, -63.82, -62.36, -62.93, -64.03, -68.82
2018-02-27, 21:49:35, 990000000, 995000000, 1000000.00, 20, -71.66, -64.64, -62.37, -62.59, -63.82
2018-02-27, 21:49:35, 985000000, 990000000, 1000000.00, 20, -64.01, -64.81, -64.47, -68.34, -67.23
2018-02-27, 21:49:35, 995000000, 1000000000, 1000000.00, 20, -61.74, -71.49, -62.06, -75.25, -57.03
2018-02-27, 21:49:35, 1000000000, 1005000000, 1000000.00, 20, -54.59, -61.88, -61.54, -59.88, -65.68
2018-02-27, 21:49:35, 1010000000, 1015000000, 1000000.00, 20, -62.68, -61.38, -62.73, -60.67, -57.50
2018-02-27, 21:49:35, 1005000000, 1010000000, 1000000.00, 20, -84.35, -65.94, -80.45, -65.83, -75.61
2018-02-27, 21:49:35, 1015000000, 1020000000, 1000000.00, 20, -70.14, -70.68, -68.95, -73.14, -69.52
2018-02-27, 21:49:35, 1020000000, 1025000000, 1000000.00, 20, -75.00, -69.25, -63.38, -61.19, -63.58
2018-02-27, 21:49:35, 1030000000, 1035000000, 1000000.00, 20, -64.39, -60.35, -61.24, -62.44, -61.82
2018-02-27, 21:49:35, 1025000000, 1030000000, 1000000.00, 20, -69.36, -63.14, -63.87, -66.52, -63.99
2018-02-27, 21:49:35, 1035000000, 1040000000, 1000000.00, 20, -71.95, -68.82, -70.81, -63.29, -59.03
2018-02-27, 21:49:35, 1040000000, 1045000000, 1000000.00, 20, -69.36, -73.46, -72.66, -65.49, -62.64
2018-02-27, 21:49:35, 1050000000, 1055000000, 1000000.00, 20, -67.46, -63.76, -62.88, -64.34, -67.36
2018-02-27, 21:49:35, 1045000000, 1050000000, 1000000.00, 20, -69.06, -67.50, -68.61, -67.66, -69.48
2018-02-27, 21:49:35, 1055000000, 1060000000, 1000000.00, 20, -70.36, -67.32, -68.45, -68.50, -67.63
2018-02-27, 21:49:35, 1060000000, 1065000000, 1000000.00, 20, -64.65, -67.63, -65.89, -62.97, -60.92
2018-02-27, 21:49:35, 1070000000, 1075000000, 1000000.00, 20, -63.13, -60.61, -64.11, -71.38, -69.74
2018-02-27, 21:49:35, 1065000000, 1070000000, 1000000.00, 20, -73.80, -63.82, -65.16, -73.49, -63.88
2018-02-27, 21:49:35, 1075000000, 1080000000, 1000000.00, 20, -60.02, -61.02, -64.03, -62.01, -66.45
2018-02-27, 21:49:35, 1080000000, 1085000000, 1000000.00, 20, -68.49, -62.67, -64.12, -67.66, -59.58
2018-02-27, 21:49:35, 1090000000, 1095000000, 1000000.00, 20, -60.66, -60.57, -72.60, -62.66, -64.99
2018-02-27, 21:49:35, 1085000000, 1090000000, 1000000.00, 20, -78.10, -67.22, -64.55, -68.81, -62.71
2018-02-27, 21:49:35, 1095000000, 1100000000, 1000000.00, 20, -76.13, -66.76, -64.10, -69.45, -62.19
2018-02-27, 21:49:35, 1100000000, 1105000000, 1000000.00, 20, -70.49, -60.29, -64.13, -70.39, -64.86
2018-02-27, 21:49:35, 1110000000, 1115000000, 1000000.00, 20, -64.62, -69.87, -62.09, -60.75, -78.52
2018-02-27, 21:49:35, 1105000000, 1110000000, 1000000.00, 20, -63.94, -63.14, -57.31, -60.65, -65.33
2018-02-27, 21:49:35, 1115000000, 1120000000, 1000000.00, 20, -65.25, -65.23, -65.81, -86.68, -67.56
2018-02-27, 21:49:35, 1120000000, 1125000000, 1000000.00, 20, -66.74, -63.43, -59.85, -62.35, -77.19
2018-02-27, 21:49:35, 1130000000, 1135000000, 1000000.00, 20, -65.66, -63.80, -61.70, -63.39, -72.77
2018-02-27, 21:49:35, 1125000000, 1130000000, 1000000.00, 20, -69.95, -70.68, -71.83, -67.27, -70.89
2018-02-27, 21:49:35, 1135000000, 1140000000, 1000000.00, 20, -73.15, -72.26, -68.31, -73.01, -66.12
2018-02-27, 21:49:35, 1140000000, 1145000000, 1000000.00, 20, -72.48, -80.71, -71.30, -64.13, -60.23
2018-02-27, 21:49:35, 1150000000, 1155000000, 1000000.00, 20, -64.07, -59.02, -64.79, -65.23, -60.43
2018-02-27, 21:49:35, 1145000000, 1150000000, 1000000.00, 20, -69.93, -77.21, -66.09, -71.26, -68.14
2018-02-27, 21:49:35, 1155000000, 1160000000, 1000000.00, 20, -60.75, -56.34, -56.24, -59.85, -67.21
2018-02-27, 21:49:35, 1160000000, 1165000000, 1000000.00, 20, -78.02, -81.36, -65.60, -63.94, -63.92
2018-02-27, 21:49:35, 1170000000, 1175000000, 1000000.00, 20, -61.91, -60.02, -58.72, -63.24, -67.88
2018-02-27, 21:49:35, 1165000000, 1170000000, 1000000.00, 20, -61.25, -63.14, -72.17, -62.87, -60.90
2018-02-27, 21:49:35, 1175000000, 1180000000, 1000000.00, 20, -65.99, -69.29, -62.01, -58.25, -62.83
